StartTime,EndTime,Duration_s,StartTime_datenum,EndTime_datenum,LargeConc_cc,SmallConc_cc,MeanDiameter_um,AverageLWC_g_m3
21-Jun-2021 01:45:41,21-Jun-2021 01:45:57,17,738328.073391204,738328.073576389,110.452999820166,718.087687716765,8.29039071587955,0.608337953686714
21-Jun-2021 01:47:25,21-Jun-2021 01:47:29,5,738328.074594907,738328.074641204,99.0635862901807,519.898587608337,8.70500774383545,0.514477008581162
21-Jun-2021 01:49:37,21-Jun-2021 01:49:41,5,738328.076122685,738328.076168981,52.4041699778289,508.557234573364,7.0482497215271,0.288390126824379
21-Jun-2021 01:58:35,21-Jun-2021 01:58:44,10,738328.082349537,738328.082453704,258.194103919901,958.238140010834,9.47181310653687,1.32983462512493
21-Jun-2021 01:58:50,21-Jun-2021 01:58:54,5,738328.082523148,738328.082569444,133.738244155422,484.408782672882,10.1721458435059,0.693499475717545
21-Jun-2021 01:58:58,21-Jun-2021 01:59:00,3,738328.082615741,738328.082638889,72.2094726208597,275.373026529948,9.15788968404134,0.353913473586241
21-Jun-2021 01:59:13,21-Jun-2021 01:59:17,5,738328.082789352,738328.082835648,224.635072565824,1072.87621631622,9.16838531494141,1.17497578859329
21-Jun-2021 01:59:30,21-Jun-2021 01:59:38,9,738328.082986111,738328.083078704,107.443506439113,795.838923533757,8.15250576866998,0.638258686496152
21-Jun-2021 03:53:05,21-Jun-2021 03:53:10,6,738328.161863426,738328.161921296,96.5100452750921,546.243889053663,8.68321855862935,0.515767050286134
21-Jun-2021 03:53:13,21-Jun-2021 03:53:24,12,738328.161956019,738328.162083333,89.0026614288799,513.537803173065,8.37293879191081,0.448177665472031
21-Jun-2021 03:54:22,21-Jun-2021 03:54:27,6,738328.16275463,738328.1628125,55.0316900365675,403.371172944705,8.55844314893087,0.319869093596935
21-Jun-2021 03:54:59,21-Jun-2021 03:55:03,5,738328.16318287,738328.163229167,68.120355425775,590.973674201965,7.52693271636963,0.403240165114403
21-Jun-2021 03:56:44,21-Jun-2021 03:56:52,9,738328.164398148,738328.164490741,61.7770945243537,523.289366404216,8.71154101689657,0.403400815195507
